#Query	#lca rank	#lca taxon	#kingdom	#phylum	#class	#order	#family	#genus	#species	#method
ASV5383	species	Pseudocalanus sp. PsAkkeshi1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus sp. PsAkkeshi1	lca
ASV5384	family	Mytilidae	Eukaryota	Mollusca	Bivalvia	Mytilida	Mytilidae	no identification	no identification	lca
ASV5385	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	lca
ASV5386	class	Hexanauplia	Eukaryota	Arthropoda	Hexanauplia	no identification	no identification	no identification	no identification	lca
ASV5387	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5388	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5389	species	Pseudocalanus sp. PsAkkeshi1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus sp. PsAkkeshi1	lca
ASV5390	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5391	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5394	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	lca
ASV5395	family	Polynoidae	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	no identification	no identification	lca
ASV5396	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5399	order	Poecilostomatoida	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	no identification	no identification	no identification	lca
ASV54	order	unknown order	Eukaryota	Annelida	Polychaeta	unknown order	no identification	no identification	no identification	lca
ASV540	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5402	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5403	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5404	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5405	class	Dinophyceae	Eukaryota	Dinophyceae	Dinophyceae	no identification	no identification	no identification	no identification	lca
ASV5407	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV541	order	Poecilostomatoida	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	no identification	no identification	no identification	lca
ASV5410	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5411	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5412	genus	Harmothoe	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Harmothoe	no identification	lca
ASV5413	species	Clytia gregaria	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria	lca
ASV5414	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	lca
ASV5415	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5416	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5417	species	Clytia gregaria	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria	lca
ASV5418	order	Poecilostomatoida	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	no identification	no identification	no identification	lca
ASV5419	genus	Membranipora	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	Membranipora	no identification	lca
ASV542	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5420	order	Mytilida	Eukaryota	Mollusca	Bivalvia	Mytilida	no identification	no identification	no identification	lca
ASV5421	species	Hololepida magna	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Hololepida	Hololepida magna	lca
ASV5422	genus	Calanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	no identification	lca
ASV5424	genus	Sebastes	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	no identification	lca
ASV5425	genus	Sebastes	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	no identification	lca
ASV5426	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	lca
ASV5427	genus	Pseudocalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	no identification	lca
ASV5429	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	lca
ASV543	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5430	species	Corambe steinbergae	Eukaryota	Mollusca	Gastropoda	Nudibranchia	Onchidorididae	Corambe	Corambe steinbergae	lca
ASV5432	species	Clytia gregaria	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	Clytia gregaria	lca
ASV5433	genus	Paracalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	no identification	lca
ASV5434	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5435	genus	Calanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	no identification	lca
ASV5436	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5437	species	Dermasterias imbricata	Eukaryota	Echinodermata	Asteroidea	Valvatida	Poraniidae	Dermasterias	Dermasterias imbricata	lca
ASV5438	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5439	species	Pleopis polyphemoides	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Pleopis	Pleopis polyphemoides	lca
ASV544	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5440	kingdom	Eukaryota	Eukaryota	no identification	no identification	no identification	no identification	no identification	no identification	lca
ASV5441	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5442	genus	Calanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	no identification	lca
ASV5443	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5444	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5446	genus	Pseudocalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	no identification	lca
ASV5448	family	Sabellariidae	Eukaryota	Annelida	Polychaeta	Sabellida	Sabellariidae	no identification	no identification	lca
ASV5449	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	lca
ASV545	species	Neocalanus plumchrus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Neocalanus	Neocalanus plumchrus	lca
ASV5450	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5451	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5452	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5453	order	Nudibranchia	Eukaryota	Mollusca	Gastropoda	Nudibranchia	no identification	no identification	no identification	lca
ASV5455	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	lca
ASV5457	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5458	species	Dictyocha speculum	Eukaryota	Dictyochophyceae	Dictyochophyceae	Dictyochales	unknown family	Dictyocha	Dictyocha speculum	lca
ASV5459	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5461	family	Centropagidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Centropagidae	no identification	no identification	lca
ASV5462	species	Arhynchite cf. pugettensis A6200	Eukaryota	Annelida	Polychaeta	Echiuroidea	Thalassematidae	Arhynchite	Arhynchite cf. pugettensis A6200	lca
ASV5463	species	Polynoidae	Eukaryota	Annelida	Polychaeta	Phyllodocida	unknown family	unknown genus	Polynoidae	lca
ASV5464	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5465	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV5466	species	Heterosigma akashiwo	Eukaryota	Raphidophyceae	Raphidophyceae	Chattonellales	Chattonellaceae	Heterosigma	Heterosigma akashiwo	lca
